order_id,customer_id,order_value,cancellation_reason,cancelled,device_type,shipping_method,customer_tenure_days,order_date,product_type
1332,C0798,318.19,Other,0,Mobile,Standard,189,2024-05-20,Beauty
1333,C2332,290.55,Customer Service,0,Desktop,Standard,995,2024-03-24,Toys
1334,C2927,45.75,Out of Stock,1,Desktop,Standard,1585,2024-07-25,Home
1335,C0960,182.15,Payment Issue,0,Tablet,Standard,1740,2024-08-17,Electronics
1336,C1505,21.99,Out of Stock,0,Tablet,Standard,565,2024-12-21,Home
1337,C0453,469.32,Product Quality,0,Mobile,Standard,992,2024-10-28,Home
1338,C0816,93.62,Changed Mind,0,Desktop,Standard,735,2024-03-01,Home
1339,C0659,699.69,Payment Issue,0,Mobile,Standard,155,2024-08-04,Toys
1340,C0547,423.28,Changed Mind,0,Desktop,Standard,1586,2024-02-25,Clothing
1341,C1216,,Product Quality,0,Mobile,Standard,1776,2024-01-29,Beauty
1342,C0017,334.58,Changed Mind,1,Desktop,Standard,672,2024-04-20,Toys
1343,C1244,452.86,Customer Service,0,Mobile,Express,1664,2024-04-01,Toys
1344,C2206,754.7,Changed Mind,0,Mobile,Standard,1108,2024-05-21,Beauty
1345,C2525,75.36,Payment Issue,0,Mobile,Standard,68,2024-04-11,Home
1346,C1070,210.61,Changed Mind,0,Mobile,Express,1408,2024-03-11,Electronics
1347,C2566,626.19,Out of Stock,0,Mobile,Express,372,2024-01-13,Home
1348,C2147,88.0,Payment Issue,0,Desktop,Standard,54,2024-06-05,Home
1349,C1769,69.77,Payment Issue,0,Desktop,Standard,84,2024-03-21,Clothing
1350,C1061,295.62,Payment Issue,1,Mobile,Standard,940,2024-04-09,Home
1351,C2328,82.81,Payment Issue,0,Mobile,Standard,840,2024-03-23,Electronics
1352,C2545,472.21,Changed Mind,0,Mobile,Standard,591,2024-08-05,Toys
1353,C0302,188.76,Other,0,Desktop,Standard,731,2024-08-24,Home
1354,C0181,717.6,Out of Stock,1,Mobile,Standard,621,2024-05-04,Toys
1355,C0607,628.97,Shipping Delay,1,Mobile,Standard,1788,2024-07-19,Clothing
1356,C0700,562.77,Changed Mind,0,Mobile,Standard,1008,2024-01-02,Electronics
1357,C0993,497.39,Changed Mind,0,Mobile,Standard,316,2024-03-02,Beauty
1358,C1140,692.14,Payment Issue,0,Mobile,Express,1187,2024-01-20,Beauty
1359,C0191,186.22,Out of Stock,0,Mobile,Express,1638,2024-07-28,Clothing
1360,C2301,699.76,Out of Stock,0,Mobile,Standard,624,2024-12-11,Electronics
1361,C0981,633.7,Payment Issue,1,Mobile,Express,251,2024-06-28,Toys
1362,C2976,601.05,Product Quality,0,Mobile,Express,151,2024-03-02,Clothing
1363,C2007,453.39,Out of Stock,1,Desktop,Express,1359,2024-09-29,Home
1364,C1185,204.53,Changed Mind,0,Mobile,Standard,909,2024-10-21,Toys
1365,C0128,344.6,Payment Issue,0,Mobile,Standard,1391,2024-08-28,Home
1366,C2066,636.92,Out of Stock,0,Mobile,Standard,1786,2024-09-07,Home
1367,C1817,35.11,Product Quality,0,Desktop,Standard,865,2024-01-10,Toys
1368,C1759,627.82,Changed Mind,1,Desktop,Express,599,2024-07-05,Home
1369,C2614,199.66,Payment Issue,0,Desktop,Standard,1006,2024-04-19,Beauty
1370,C0570,124.0,Out of Stock,0,Mobile,Standard,970,2024-01-28,Toys
1371,C1347,101.4,Payment Issue,0,Mobile,Standard,1004,2024-03-01,Clothing
1372,C1896,31.53,Shipping Delay,0,Mobile,Standard,1123,2024-02-27,Beauty
1373,C2734,423.63,Shipping Delay,1,Mobile,Standard,1143,2024-10-26,Clothing
1374,C0626,182.43,Payment Issue,0,Mobile,Standard,1408,2024-12-04,Electronics
1375,C2902,791.65,Payment Issue,0,Desktop,Standard,302,2024-09-08,Clothing
1376,C1687,463.81,Shipping Delay,0,Desktop,Standard,1739,2024-09-12,Toys
1377,C0155,118.93,Changed Mind,0,Mobile,Standard,1172,2024-05-24,Clothing
1378,C2538,554.12,Payment Issue,0,Mobile,Standard,1224,2024-03-19,Electronics
1379,C1410,719.22,Product Quality,0,Mobile,Standard,1026,2024-12-06,Home
1380,C0785,598.69,Changed Mind,0,Mobile,Standard,399,2024-10-20,Toys
1381,C0246,70.39,Out of Stock,1,Tablet,Standard,67,2024-10-12,Beauty
1382,C1501,717.75,Payment Issue,0,Mobile,Standard,153,2024-10-14,Beauty
1383,C1706,637.2,Shipping Delay,0,Tablet,Standard,1014,2024-08-01,Clothing
1384,C2807,135.06,Changed Mind,0,Mobile,Standard,1517,2024-01-20,Beauty
1385,C0538,50.91,Other,1,Mobile,Standard,181,2024-12-23,Electronics
1386,C1891,450.28,Product Quality,0,Mobile,Standard,524,2024-08-17,Beauty
1387,C1842,133.27,Payment Issue,0,Desktop,Standard,188,2024-03-04,Clothing
1388,C0921,669.33,Changed Mind,0,Mobile,Standard,19,2024-02-05,Beauty
1389,C2456,293.08,Changed Mind,0,Mobile,Standard,850,2024-07-29,Home
1390,C0525,731.19,Out of Stock,0,Mobile,Standard,1306,2024-06-19,Home
1391,C2876,456.89,Customer Service,1,Mobile,Standard,897,2024-01-26,Beauty
1392,C1530,154.31,Out of Stock,0,Mobile,Standard,9,2024-09-19,Toys
1393,C2951,120.28,Payment Issue,0,Mobile,Standard,699,2024-10-16,Beauty
1394,C0036,,Shipping Delay,0,Desktop,Express,1554,2024-06-12,Home
1395,C0685,611.89,Payment Issue,0,Desktop,Standard,654,2024-03-02,Home
1396,C0020,627.39,Product Quality,0,Mobile,Standard,1638,2024-03-26,Electronics
1397,C2369,227.85,Shipping Delay,0,Desktop,Standard,1326,2024-03-13,Clothing
1398,C2560,171.35,Changed Mind,0,Mobile,Standard,240,2024-02-29,Electronics
1399,C0400,23.24,Changed Mind,0,Desktop,Standard,151,2024-11-15,Toys
1400,C2702,546.57,Product Quality,0,Mobile,Standard,783,2024-06-26,Clothing
1401,C0972,70.49,Product Quality,0,Mobile,Standard,1360,2024-02-21,Beauty
1402,C1907,342.4,Changed Mind,0,Mobile,Standard,187,2024-05-24,Beauty
1403,C2519,485.33,Changed Mind,1,Desktop,Standard,463,2024-11-11,Toys
1404,C1167,750.32,Out of Stock,1,Mobile,Express,721,2024-03-17,Home
1405,C1116,256.32,Payment Issue,0,Mobile,Standard,1200,2024-04-28,Beauty
1406,C0834,207.32,Payment Issue,0,Mobile,Standard,899,2024-07-27,Electronics
1407,C1824,526.79,Payment Issue,0,Mobile,Standard,705,2024-06-30,Home
1408,C2775,499.2,Payment Issue,0,Desktop,Standard,1200,2024-05-17,Beauty
1409,C1983,272.37,Out of Stock,0,Mobile,Standard,880,2024-05-04,Home
1410,C0854,743.2,Other,0,Tablet,Standard,414,2024-06-01,Clothing
1411,C0051,677.44,Shipping Delay,0,Mobile,Standard,577,2024-01-18,Beauty
1412,C0575,186.95,Payment Issue,1,Mobile,Standard,309,2024-03-04,Beauty
1413,C1149,198.92,Out of Stock,0,Desktop,Standard,1025,2024-08-23,Home
1414,C2198,414.72,Out of Stock,0,Desktop,Standard,316,2024-03-19,Clothing
1415,C2362,621.12,Payment Issue,0,Mobile,Standard,1806,2024-02-28,Electronics
1416,C2618,44.79,Other,0,Mobile,Standard,1532,2024-09-07,Clothing
1417,C2353,557.73,Changed Mind,0,Desktop,Standard,1019,2024-11-09,Electronics
1418,C1716,522.11,Other,0,Mobile,Standard,1595,2024-03-01,Toys
1419,C0682,192.87,Changed Mind,0,Desktop,Standard,367,2024-04-27,Clothing
1420,C0838,548.27,Shipping Delay,0,Mobile,Standard,554,2024-03-19,Electronics
1421,C1078,752.74,Payment Issue,0,Tablet,Standard,604,2024-08-24,Home
1422,C2492,46.96,Out of Stock,0,Mobile,Standard,1249,2024-11-22,Electronics
1423,C2661,262.53,Payment Issue,0,Mobile,Express,935,2024-06-19,Toys
1424,C2312,356.16,Customer Service,1,Mobile,Express,479,2024-08-31,Electronics
1425,C1596,720.42,Product Quality,0,Tablet,Standard,980,2024-07-26,Clothing
1426,C0005,770.19,Customer Service,0,Desktop,Standard,1821,2024-12-09,Electronics
1427,C1127,360.85,Product Quality,0,Mobile,Standard,1086,2024-03-27,Clothing
1428,C1220,602.52,Customer Service,0,Mobile,Standard,1303,2024-05-18,Toys
1429,C0774,430.01,Payment Issue,0,Mobile,Standard,939,2024-03-28,Electronics
1430,C0877,434.85,Out of Stock,1,Mobile,Express,13,2024-05-12,Electronics
1431,C0992,229.7,Shipping Delay,0,Mobile,Standard,27,2024-02-08,Toys
1432,C2932,181.4,Shipping Delay,0,Mobile,Standard,141,2024-06-24,Electronics
1433,C0047,,Product Quality,0,Mobile,Standard,1643,2024-03-20,Clothing
1434,C2915,449.5,Payment Issue,0,Mobile,Standard,589,2024-01-20,Beauty
1435,C2871,33.03,Payment Issue,0,Desktop,Standard,1782,2024-08-08,Beauty
1436,C2984,726.73,Other,0,Mobile,Standard,472,2024-12-02,Clothing
1437,C2704,133.46,Out of Stock,0,Mobile,Standard,1547,2024-10-01,Electronics
1438,C0269,183.87,Payment Issue,0,Mobile,Standard,1207,2024-07-06,Clothing
1439,C0370,419.44,Product Quality,1,Desktop,Standard,316,2024-06-02,Toys
1440,C0636,570.99,Other,0,Desktop,Standard,1384,2024-05-22,Clothing
1441,C1130,85.63,Payment Issue,0,Desktop,Standard,444,2024-09-07,Beauty
1442,C1694,260.98,Customer Service,0,Mobile,Standard,295,2024-07-30,Home
1443,C1683,775.25,Other,0,Mobile,Standard,403,2024-05-28,Toys
1444,C0657,217.25,Other,0,Tablet,Standard,751,2024-06-23,Electronics
1445,C0120,257.31,Other,0,Mobile,Standard,262,2024-06-20,Clothing
1446,C0831,670.83,Out of Stock,0,Mobile,Standard,846,2024-05-13,Toys
1447,C1811,49.67,Changed Mind,0,Desktop,Standard,376,2024-04-25,Beauty
1448,C1082,377.04,Payment Issue,0,Mobile,Standard,584,2024-12-22,Electronics
1449,C1975,309.9,Payment Issue,0,Mobile,Standard,1091,2024-07-21,Clothing
1450,C1370,260.1,Changed Mind,0,Mobile,Standard,798,2024-10-21,Clothing
1451,C0741,235.7,Changed Mind,0,Mobile,Standard,470,2024-05-25,Electronics
1452,C0117,82.19,Payment Issue,0,Mobile,Standard,731,2024-08-25,Home
1453,C1854,258.71,Changed Mind,0,Mobile,Standard,971,2024-08-15,Home
1454,C2839,44.01,Payment Issue,0,Desktop,Express,46,2024-09-11,Toys
1455,C1151,626.96,Customer Service,0,Mobile,Standard,946,2024-10-18,Clothing
1456,C1932,324.6,Changed Mind,1,Mobile,Express,1081,2024-06-04,Toys
1457,C1013,360.68,Out of Stock,0,Mobile,Express,23,2024-12-04,Electronics
1458,C1665,715.94,Out of Stock,0,Desktop,Standard,1313,2024-12-15,Toys
1459,C1082,529.86,Payment Issue,0,Mobile,Express,830,2024-08-30,Clothing
1460,C0634,16.37,Other,0,Desktop,Standard,1467,2024-07-25,Home
1461,C0513,755.11,Out of Stock,0,Desktop,Express,402,2024-09-10,Home
1462,C2850,197.34,Changed Mind,0,Desktop,Standard,1047,2024-09-14,Electronics
1463,C1120,95.02,Payment Issue,0,Mobile,Standard,1087,2024-03-13,Beauty
1464,C1142,616.82,Changed Mind,0,Desktop,Standard,1790,2024-02-04,Toys
1465,C0560,405.38,Payment Issue,0,Mobile,Standard,1683,2024-05-08,Electronics
1466,C0488,352.68,Changed Mind,0,Mobile,Standard,1651,2024-07-06,Home
1467,C0897,207.11,Out of Stock,0,Mobile,Standard,1633,2024-11-14,Clothing
1468,C1213,442.5,Other,0,Tablet,Express,1262,2024-04-04,Clothing
1469,C0704,226.76,Shipping Delay,0,Mobile,Standard,282,2024-08-07,Beauty
1470,C1471,722.25,Payment Issue,0,Desktop,Standard,1465,2024-10-27,Beauty
1471,C0581,180.01,Payment Issue,0,Mobile,Standard,1323,2024-05-04,Home
1472,C2838,708.64,Changed Mind,0,Mobile,Standard,92,2024-07-03,Beauty
1473,C2909,451.93,Payment Issue,0,Desktop,Standard,1600,2024-02-06,Beauty
1474,C2295,664.51,Payment Issue,0,Mobile,Standard,1398,2024-09-19,Clothing
1475,C0154,573.15,Customer Service,0,Desktop,Express,685,2024-04-19,Toys
1476,C1680,560.39,Payment Issue,0,Desktop,Standard,309,2024-06-26,Clothing
1477,C0997,266.23,Customer Service,0,MOBILE,Standard,887,2024-05-21,Clothing
1478,C2745,194.78,Payment Issue,0,Mobile,Standard,1770,2024-05-13,Home
1479,C1244,176.6,Other,0,Mobile,Standard,1190,2024-05-28,Home
1480,C1093,687.18,Shipping Delay,0,Mobile,Standard,1772,2024-10-14,Toys
1481,C1009,658.14,Product Quality,1,Mobile,Standard,6,2024-09-14,Electronics
1482,C2142,358.05,Payment Issue,0,Mobile,Standard,1066,2024-02-08,Beauty
1483,C1774,114.6,Other,0,Tablet,Standard,787,2024-10-31,Beauty
1484,C0958,311.98,Customer Service,0,Mobile,Standard,1363,2024-10-09,Clothing
1485,C0453,499.28,Shipping Delay,0,Desktop,Express,1176,2024-11-07,Clothing
1486,C1228,368.98,Out of Stock,0,Mobile,Standard,42,2024-01-14,Toys
1487,C2960,626.35,Product Quality,0,Mobile,Standard,724,2024-12-24,Beauty
1488,C2266,798.12,Payment Issue,1,Mobile,Standard,200,2024-12-26,Clothing
1489,C2522,160.99,Out of Stock,0,Desktop,Standard,894,2024-10-07,Clothing
1490,C2480,373.12,Customer Service,0,Mobile,Standard,666,2024-02-22,Home
1491,C2389,350.48,Changed Mind,0,Desktop,Express,1755,2024-01-11,Electronics
1492,C0551,250.55,Payment Issue,0,Mobile,Standard,1688,2024-06-11,Toys
1493,C1636,,Changed Mind,0,Mobile,Standard,547,2024-07-01,Electronics
1494,C1313,61.9,Product Quality,0,Mobile,Standard,225,2024-07-04,Electronics
1495,C1758,710.82,Payment Issue,0,Mobile,Express,632,2024-02-06,Toys
1496,C0357,341.68,Payment Issue,0,Mobile,Standard,1544,2024-01-09,Beauty
1497,C2071,402.55,Payment Issue,1,Desktop,Standard,1362,2024-01-28,Clothing
1498,C1786,734.38,Product Quality,0,Desktop,Standard,1358,2024-11-06,Toys
1499,C2570,623.27,Payment Issue,0,Desktop,Standard,1204,2024-06-22,Clothing
1500,C1782,113.1,Shipping Delay,0,Desktop,Standard,1556,2024-05-06,Home
1501,C2850,456.68,Changed Mind,1,Tablet,Standard,945,2024-03-10,Electronics
1502,C2810,359.38,Product Quality,0,Tablet,Standard,1295,2024-10-09,Home
1503,C2490,639.8,Other,0,Mobile,Standard,193,2024-09-22,Electronics
1504,C1632,582.14,Payment Issue,1,Mobile,Standard,537,2024-05-30,Beauty
1505,C2817,555.42,Changed Mind,0,Mobile,Standard,1820,2024-05-28,Toys
1506,C1016,279.03,Customer Service,0,Mobile,Express,480,2024-08-05,Beauty
1507,C1349,645.92,Changed Mind,0,Tablet,Standard,1121,2024-05-05,Electronics
1508,C0516,51.39,Payment Issue,0,Mobile,Standard,429,2024-01-03,Home
1509,C2840,136.1,Customer Service,1,Desktop,Standard,1535,2024-07-05,Electronics
1510,C0336,275.14,Other,0,Desktop,Standard,1754,2024-02-12,Beauty
1511,C1783,70.68,Out of Stock,0,Mobile,Standard,1350,2024-04-08,Beauty
1512,C2306,195.65,Changed Mind,1,Mobile,Standard,944,2024-09-19,Home
1513,C0497,665.82,Changed Mind,0,Mobile,Standard,910,2024-07-08,Home
1514,C0896,759.12,Payment Issue,0,Mobile,Express,1808,2024-02-11,Beauty
1515,C2208,250.64,Product Quality,0,Mobile,Standard,1823,2024-04-06,Electronics
1516,C0852,218.97,Product Quality,0,Mobile,Standard,577,2024-09-16,Electronics
1517,C1688,231.12,Other,0,Mobile,Standard,1439,2024-08-05,Toys
1518,C1932,229.4,Payment Issue,1,Mobile,Standard,110,2024-05-15,Beauty
1519,C2738,38.38,Out of Stock,0,Mobile,Standard,211,2024-12-05,Toys
1520,C2428,742.26,Payment Issue,0,Mobile,Standard,1706,2024-05-24,Beauty
1521,C1569,178.82,Changed Mind,0,Desktop,Standard,850,2024-01-05,Toys
1522,C0957,,Product Quality,0,Mobile,Standard,877,2024-05-15,Clothing
1523,C2739,17.65,Payment Issue,0,Desktop,Standard,986,2024-01-07,Electronics
1524,C1637,687.78,Shipping Delay,0,Desktop,Express,995,2024-02-06,Electronics
1525,C1292,587.61,Shipping Delay,1,Desktop,Standard,570,2024-11-06,Clothing
1526,C1441,757.94,Other,0,Mobile,Standard,1053,2024-03-07,Home
1527,C1192,627.48,Product Quality,0,Mobile,Standard,1290,2024-11-20,Clothing
1528,C1067,257.83,Customer Service,0,Mobile,Express,665,2024-01-05,Electronics
1529,C0285,205.82,Out of Stock,0,Mobile,Standard,349,2024-09-29,Beauty
1530,C2445,561.2,Payment Issue,0,Tablet,Standard,1537,2024-02-27,Toys
1531,C0012,297.65,Changed Mind,0,Mobile,Standard,929,2024-06-03,Electronics
1532,C1631,457.31,Out of Stock,0,Tablet,Express,680,2024-12-25,Clothing
1533,C2547,14.94,Shipping Delay,1,Desktop,Standard,1237,2024-04-22,Beauty
1534,C0754,58.89,Shipping Delay,0,Mobile,Standard,250,2024-04-01,Electronics
1535,C2083,432.94,Changed Mind,0,Desktop,Express,1566,2024-11-19,Clothing
1536,C2775,457.2,Changed Mind,0,Mobile,Express,318,2024-08-31,Electronics
1537,C2897,603.65,Payment Issue,0,Mobile,Express,1206,2024-10-10,Clothing
1538,C0090,114.25,Shipping Delay,0,Mobile,Standard,884,2024-03-29,Clothing
1539,C0776,415.41,Shipping Delay,0,Tablet,Standard,188,2024-06-26,Electronics
1540,C2653,163.61,Shipping Delay,0,Mobile,Standard,724,2024-08-15,Beauty
1541,C1626,83.62,Changed Mind,0,Desktop,Standard,1150,2024-12-27,Electronics
1542,C0418,334.29,Changed Mind,0,Mobile,Express,1319,2024-03-07,Electronics
1543,C0115,139.04,Product Quality,0,Mobile,Express,1046,2024-05-01,Beauty
1544,C0617,185.21,Product Quality,0,Mobile,Standard,1553,2024-06-07,Electronics
1545,C0826,260.87,Out of Stock,0,Mobile,Standard,78,2024-12-22,Toys
1546,C1650,214.92,Shipping Delay,0,Mobile,Standard,545,2024-09-24,Toys
1547,C1517,79.2,Changed Mind,0,Mobile,Standard,1493,2024-07-01,Toys
1548,C0413,81.03,Product Quality,0,Desktop,Standard,923,2024-12-22,Clothing
1549,C0729,162.67,Customer Service,0,Mobile,Standard,618,2024-01-04,Home
1550,C2809,49.94,Shipping Delay,0,Tablet,Standard,304,2024-04-30,Electronics
1551,C0676,504.9,Out of Stock,0,Mobile,Express,1471,2024-08-17,Home
1552,C1893,236.99,Out of Stock,0,Mobile,Standard,198,2024-10-24,Toys
1553,C2505,231.0,Shipping Delay,0,Mobile,Standard,1214,2024-08-06,Beauty
1554,C2968,272.28,Shipping Delay,0,Mobile,Express,1255,2024-06-30,Toys
1555,C2240,533.61,Out of Stock,0,Tablet,Standard,1597,2024-10-04,Electronics
1556,C2787,697.8,Shipping Delay,0,Desktop,Standard,553,2024-09-13,Home
1557,C1123,609.68,Payment Issue,0,Desktop,Standard,1047,2024-10-30,Home
1558,C1572,584.75,Other,0,Desktop,Express,1698,2024-02-12,Clothing
1559,C0978,392.67,Product Quality,0,Desktop,Standard,1484,2024-12-23,Beauty
1560,C1009,558.11,Changed Mind,0,Desktop,Express,182,2024-01-18,Toys
1561,C2144,446.68,Out of Stock,0,Desktop,Standard,1456,2024-07-16,Beauty
1562,C1688,180.84,Payment Issue,1,Mobile,Standard,606,2024-06-25,Electronics
1563,C2711,174.78,Payment Issue,0,Mobile,Standard,82,2024-03-16,Clothing
1564,C0037,244.15,Changed Mind,0,Desktop,Standard,92,2024-06-29,Toys
1565,C1549,729.53,Shipping Delay,0,Mobile,Express,1301,2024-05-29,Electronics
1566,C2327,442.46,Other,0,Desktop,Standard,616,2024-03-22,Beauty
1567,C2265,589.79,Out of Stock,0,Mobile,Express,1108,2024-01-10,Clothing
1568,C2915,283.78,Out of Stock,0,Desktop,Express,572,2024-10-06,Toys
1569,C0873,332.1,Changed Mind,1,Mobile,Standard,1231,2024-07-30,Beauty
1570,C1822,109.2,Payment Issue,0,Mobile,Standard,1693,2024-05-19,Toys
1571,C1297,145.32,Payment Issue,0,Mobile,Standard,580,2024-09-16,Clothing
1572,C2110,663.61,Product Quality,1,Desktop,Standard,1000,2024-08-15,Clothing
1573,C0596,472.02,Other,1,Mobile,Standard,1467,2024-12-01,Beauty
1574,C1904,276.65,Out of Stock,0,Desktop,Standard,773,2024-01-05,Toys
1575,C0729,644.25,Shipping Delay,0,Desktop,Standard,852,2024-03-23,Home
1576,C1366,204.75,Other,0,Mobile,Standard,1769,2024-01-06,Electronics
1577,C0397,781.07,Payment Issue,0,Tablet,Standard,1393,2024-05-31,Clothing
1578,C0699,282.41,Product Quality,0,Mobile,Standard,650,2024-08-10,Toys
1579,C2225,276.48,Shipping Delay,0,Desktop,Express,791,2024-06-29,Beauty
1580,C1636,256.41,Out of Stock,1,Mobile,Standard,475,2024-09-19,Beauty
1581,C0396,106.47,Changed Mind,0,Mobile,Standard,503,2024-09-22,Clothing
1582,C2493,97.8,Shipping Delay,0,Mobile,Standard,230,2024-06-15,Clothing
1583,C0076,522.0,Product Quality,0,Desktop,Standard,877,2024-03-18,Home
1584,C0265,701.34,Payment Issue,0,Tablet,Standard,1383,2024-02-11,Beauty
1585,C2503,634.51,Out of Stock,0,Mobile,Standard,1586,2024-03-02,Toys
1586,C1820,121.47,Payment Issue,0,Mobile,Standard,1774,2024-10-04,Electronics
1587,C0718,441.01,Other,0,Tablet,Standard,1042,2024-11-08,Electronics
1588,C2783,93.42,Out of Stock,0,Mobile,Standard,689,2024-12-17,Home
1589,C0851,,Customer Service,0,Mobile,Standard,208,2024-01-31,Toys
1590,C1391,528.54,Changed Mind,0,Mobile,Standard,130,2024-01-04,Electronics
1591,C0144,432.77,Payment Issue,0,Mobile,Standard,742,2024-04-18,Electronics
1592,C0885,74.8,Payment Issue,0,Desktop,Standard,383,2024-04-02,Toys
1593,C0396,37.6,Changed Mind,0,Tablet,Standard,1115,2024-04-08,Toys
1594,C2996,791.91,Payment Issue,0,Mobile,Standard,1566,2024-07-10,Clothing
1595,C2939,33.72,Out of Stock,0,Desktop,Standard,361,2024-11-28,Electronics
1596,C1493,361.18,Payment Issue,0,Desktop,Standard,760,2024-07-30,Electronics
1597,C1168,408.65,Out of Stock,0,Mobile,Standard,1147,2024-03-23,Home
1598,C2617,102.65,Changed Mind,0,Mobile,Standard,942,2024-07-25,Clothing
1599,C1063,143.56,Out of Stock,1,Desktop,Express,647,2024-04-24,Clothing
1600,C2157,287.93,Product Quality,0,Mobile,Standard,1296,2024-09-08,Electronics
1601,C1066,611.72,Shipping Delay,0,Mobile,Standard,354,2024-03-01,Beauty
1602,C1210,410.6,Other,0,Tablet,Standard,99,2024-12-21,Beauty
1603,C2983,513.94,Payment Issue,0,Desktop,Express,730,2024-09-09,Toys
1604,C2446,788.29,Changed Mind,0,MOBILE,Standard,1639,2024-03-19,Clothing
1605,C0634,616.72,Changed Mind,0,Mobile,Express,300,2024-07-14,Electronics
1606,C1157,353.15,Changed Mind,0,Desktop,Standard,608,2024-09-18,Electronics
1607,C1239,362.69,Shipping Delay,0,Desktop,Standard,881,2024-11-17,Electronics
1608,C0733,,Out of Stock,1,Tablet,Standard,202,2024-11-27,Home
1609,C0235,535.64,Out of Stock,0,Tablet,Standard,1044,2024-10-22,Beauty
1610,C2706,405.56,Changed Mind,0,Tablet,Express,1221,2024-08-23,Home
1611,C0751,519.44,Other,0,Tablet,Express,111,2024-06-17,Electronics
1612,C2636,28.59,Other,0,Mobile,Standard,1172,2024-01-07,Electronics
1613,C0954,349.4,Changed Mind,0,Desktop,Standard,380,2024-01-22,Clothing
1614,C2540,230.36,Payment Issue,0,Mobile,Express,754,2024-03-12,Clothing
1615,C2961,112.05,Customer Service,0,Desktop,Standard,953,2024-04-15,Beauty
1616,C1543,88.64,Other,0,Tablet,Standard,1206,2024-05-18,Toys
